id,label
u1073397306953752576,bot
u1022046043796631553,bot
u4883344852,bot
u1044989084576485376,bot
u911844515706744832,bot
u33186917,bot
u29264626,human
u1045239518012612608,bot
u42570063,bot
u3189479158,bot
u281145842,bot
u1044500700355596288,bot
u1268868002478505986,bot
u2494688179,bot
u930835850,human
u1250893678010302464,bot
u24319132,bot
u136798873,bot
u25408890,human
u3301759844,bot
u2941549783,bot
u14579427,bot
u857232337,bot
u2187433949,bot
u32583862,bot
u15953975,bot
u2427947288,human
u139280166,bot
u19483176,bot
u285439517,human
u793953682891018240,bot
u88001242,bot
u55325782,bot
u15802330,bot
u3146485542,human
u1139182526151323648,bot
u270269110,bot
u1204609949583790080,bot
u422548027,bot
u1722205682,bot
u378017431,bot
u26663464,bot
u129173434,human
u168002690,bot
u3402623727,bot
u1301319788715806720,bot
u471617442,bot
u1224659699661848578,bot
u539446847,bot
u103208086,bot
u69656151,bot
u210338587,bot
u72633937,bot
u1084940673630068736,bot
u180670967,bot
u726727705,human
u2683932607,bot
u1267088425900838919,bot
u390590473,bot
u58386544,human
u16166295,bot
u1368112764,bot
u72510564,bot
u524173069,bot
u474554493,bot
u836249778837139456,bot
u23800486,bot
u78426650,human
u72623838,bot
u2279524254,bot
u3070696524,bot
u365616217,bot
u1228053464355393537,human
u45488292,bot
u280997168,bot
u1064845237,human
u3012759391,bot
u1020047695166279680,bot
u89522868,bot
u446737549,bot
u282073535,bot
u27852969,bot
u38476379,bot
u3374372698,bot
u56637800,human
u14332297,human
u312952956,bot
u574819350,bot
u1085767099182710784,bot
u251302273,bot
u91958482,bot
u37535693,bot
u998740773452566529,human
u2415010228,human
u18756469,human
u33539920,human
u16427904,bot
u39107642,bot
u38010785,bot
u391016600,human
u3242612018,bot
u22722452,human
u371200843,bot
u1244762293088419845,human
u11621822,human
u94471741,bot
u318500920,human
u28552719,bot
u1192154005771829248,bot
u29000984,bot
u929730397021376512,bot
u428234135,bot
u70739029,human
u328060284,bot
u15969172,human
u1046231915827785728,human
u24682790,bot
u854370206784901120,bot
u959581046055596034,bot
u599727333,bot
u34050571,bot
u31191938,bot
u127010436,human
u1161359357843558401,bot
u3353534950,human
u835863294061740032,bot
u474400379,bot
u344177374,human
u18509818,human
u190337117,human
u33657409,human
u18514970,bot
u1081295814,bot
u385540248,human
u919805550459678720,human
u474054749,bot
u1123007219237310464,bot
u107472486,bot
u930546590,human
u412642667,bot
u1188812492010487808,bot
u155659213,human
u147725246,human
u1296248637194895360,bot
u1339835893,human
u2575245955,human
u20177423,human
u29758446,human
u29562422,human
u458566509,bot
u87954771,human
u1367531,human
u34197952,human
u289665972,bot
u1261358267944456193,bot
u3461168303,human
u822215673812119553,human
u22916785,bot
u97188779,bot
u1296461083633385473,bot
u966099439239811072,bot
u2651190312,human
u34395888,human
u1271061042685239298,human
u1296713750347685891,bot
u1253758623123214339,human
u91279573,human
u97452391,human
u49961508,bot
u26853548,human
u373416209,human
u2255036665,human
u25073877,human
u704391334128394240,human
u1094604723074797570,human
u1261346548635570177,human
u48029066,human
u9695312,human
u415605847,human
u1080452069306249216,human
u19248106,human
u2233154425,human
u1248055290043314177,human
u24008967,human
u1143587983091744771,human
u108985543,human
u915826894632755200,bot
u18927441,human
u1345702333,human
u215991162,bot
u3385482372,human
u1211071875305988096,human
u117102398,human
u1276399508092448775,human
u33884545,human
u61776324,bot
u2902435381,bot
u783432377863286788,human
u10228272,human
u890260178,bot
u894057794,bot
u20536157,human
u22940599,human
u2812017853,bot
u471677441,bot
u48273686,human
u602317143,human
u16186995,human
u1288219909906931717,bot
u15846407,human
u1229252334221451266,bot
u14251225,human
u20710218,human
u15012486,human
u29763247,bot
u316429052,bot
u1957882742,human
u176566242,human
u57096687,bot
u6480682,human
u1295798324453347334,bot
u33339053,bot
u247560825,human
u113749355,human
u3004871415,human
u43389935,bot
u3398206813,bot
u169120402,bot
u1079774950574174208,bot
u17351666,human
u352082953,human
u58465556,human
u611322066,bot
u1029587565014339584,human
u395305090,human
u11071292,human
u1259251229332516867,bot
u713993413,human
u450539646,human
u17609668,human
u1078420864260026369,bot
u357108386,human
u1522823412,human
u18794516,human
u756345685562298370,human
u1264685753570750464,bot
u3097059848,bot
u2274190507,bot
u84353161,human
u4852672499,human
u1253425291331948544,bot
u3242757412,human
u306501902,bot
u1030687460102168576,human
u218713291,bot
u807782378324328448,bot
u390800843,human
u229636313,human
u15706037,bot
u573565184,human
u35036835,human
u80994043,bot
u2891263194,bot
u1124399329425408002,bot
u17220934,human
u20355858,bot
u1261419769191960578,human
u18395177,human
u1297696727387058176,bot
u1114728050636283904,bot
u1166874747893964801,bot
u1021883614705930241,human
u1130942048314515456,bot
u3298260008,human
u935716178353369088,human
u48011984,human
u958257993245708288,human
u818238024,human
u883494522663051264,bot
u116303851,human
u7215512,human
u138871323,bot
u142721190,human
u713200777,bot
u2484572270,human
u787471052,bot
u24959108,human
u365004530,bot
u185289508,bot
u105119490,human
u22837186,bot
u1135486501,human
u26548315,human
u12917402,human
u1298281349736849408,bot
u1255601751090225154,human
u773549737991606272,bot
u2698848186,bot
u1176423743268282369,bot
u1220461560428138496,human
u3428422540,bot
u23865382,human
u887454455788167168,bot
u310450883,bot
u234074680,human
u65639777,human
u19554706,human
u109720244,bot
u116505994,human
u56440142,bot
u2788190348,bot
u17409240,human
u800942537083068416,human
u1524611857,human
u818608256968859648,bot
u25029495,human
u3070263984,human
u79923701,human
u2805856351,bot
u2432748481,bot
u1298431373540306944,bot
u4439845096,bot
u1242286556699713537,human
u331333979,human
u2444425802,bot
u844204963806887936,human
u5943622,human
u3946905252,human
u1068831,human
u533085085,human
u1254715321660903426,human
u133758157,bot
u1336726100,bot
u1264673298060767232,bot
u1249233863777210368,human
u474833666,human
u1285980817,human
u48777014,human
u215889005,bot
u490932793,human
u1260055980391272449,bot
u2911000602,human
u2708191476,human
u1286741915875115010,bot
u16409683,human
u988692701791993856,human
u30364057,human
u2908791714,bot
u1057068776427081728,bot
u19986985,human
u1294974804425089024,human
u1223612480141910018,human
u85662688,bot
u1296935118377046017,bot
u339165954,bot
u617769519,human
u2442557495,bot
u98765275,human
u15000252,human
u35369214,human
u16580226,human
u1237654520332779522,bot
u1239334975,bot
u790557949,human
u1095495491968749568,human
u233814364,human
u845733563777662976,human
u26216972,human
u809429236528386048,bot
u1008851894410862592,human
u1545145386,human
u771978922351288320,bot
u1214912228450656256,bot
u812330966878330880,human
u3435506308,bot
u103178396,human
u26726105,human
u3065927091,human
u3055278347,bot
u126175098,human
u43436357,human
u36383320,human
u27406401,human
u162069651,human
u1253991752907862016,human
u40256008,human
u3461302402,human
u10161712,human
u1153408923057184768,bot
u1903105045,bot
u2259895735,human
u142264595,human
u380407660,human
u1266765868140298243,bot
u1050353379443175425,human
u1298690777007169536,bot
u253508662,human
u1200832952,bot
u1178944580,human
u1282370981093408768,human
u1199642137,bot
u792715898,bot
u17192554,human
u217160945,human
u62588600,human
u1052519237170806784,bot
u1111763977896423429,bot
u327549892,human
u595719169,human
u81687948,human
u194139205,bot
u1258401099284983814,bot
u466982969,human
u42707337,human
u174110843,human
u701618049045045249,human
u461720085,human
u936921390,bot
u1216790035195973632,bot
u824689055829000197,bot
u895320143609442305,bot
u33514869,human
u25020503,bot
u1611662210,human
u3535707977,bot
u34718387,bot
u1014392576118546432,bot
u708101696,bot
u967484831608246273,human
u910287474651484160,human
u16494054,bot
u1138076821533155328,human
u1136085278731505664,bot
u16106825,bot
u519694563,human
u84449303,bot
u389393711,bot
u3234174853,bot
u885227247992541196,bot
u1256229679331229701,bot
u238763290,human
u17076330,bot
u21918310,human
u810493592443748352,bot
u1428787428,bot
u453507741,human
u247217109,human
u15893354,human
u118747545,human
u18812572,human
u75210343,bot
u34755196,human
u38469445,bot
u805789441373544448,bot
u385461615,bot
u53192519,human
u989649483993624576,human
u14800270,human
u96821645,human
u805916687728082944,bot
u15920243,human
u33990291,human
u18336143,human
u2895092784,bot
u101538730,bot
u41259253,human
u244169661,human
u4150854256,bot
u707714090261676033,bot
u114349471,bot
u16623443,human
u41856229,human
u2897693669,bot
u1442394878,human
u259771124,bot
u130865850,human
u797609436357525504,bot
u108977933,human
u920348493583040512,bot
u110312278,human
u2224798981,bot
u2342939094,bot
u131638816,bot
u94408066,bot
u187316309,human
u956028674897301505,human
u20751449,human
u228942497,human
u2829556641,human
u1045927097636671488,human
u2401045405,bot
u1258550544437637120,bot
u1111681693872619520,bot
u320324391,human
u782640277,human
u1022563244257542149,human
u1176230178743377928,human
u784002128,bot
u4699719036,bot
u1536791610,human
u522810233,human
u95429913,human
u807959862541950981,human
u739498500,human
u3278122668,bot
u1277156986765881349,human
u697188582881169409,bot
u2896071332,human
u2401374210,human
u926181871549079552,human
u3252146124,human
u30752163,human
u13877002,human
u930944852711428096,bot
u2646336846,human
u1666070148,human
u160827452,bot
u1447233044,human
u151544201,human
u263324548,human
u41699267,bot
u185487499,human
u59325073,human
u4311884135,human
u963219436089077763,bot
u208318655,bot
u797507903448055808,human
u930601027,bot
u3011292050,bot
u1345645183,bot
u543219111,human
u2623831606,human
u620700847,human
u1261317598811246592,bot
u221549572,bot
u2294526869,human
u22809039,bot
u2506131920,bot
u480993468,bot
u424615340,human
u16347506,human
u1077306014,bot
u1180335231724904448,bot
u1152800450,bot
u559273762,human
u293189349,human
u987381311731044353,bot
u413522511,bot
u21619519,human
u263459563,bot
u437057024,bot
u2861379977,bot
u1132012321,human
u756167937879314432,human
u872834883093245953,bot
u15731368,human
u20730021,human
u706937034779312128,human
u1298120032757702656,bot
u19249489,human
u603866106,bot
u22528309,human
u992054178972303360,human
u59345386,human
u468641334,human
u1295352738931445762,human
u1340093874,human
u13218102,human
u46137656,bot
u1965420800,human
u36782022,human
u86330984,bot
u34973288,human
u1293204191930875906,human
u402457251,human
u536554173,bot
u191781605,bot
u952929619,bot
u774999693898031106,bot
u235029075,human
u179722950,human
u2857882783,bot
u1247340996486193154,human
u1442425362,human
u67530129,human
u245132841,bot
u25656217,bot
u17190909,bot
u723931297438162944,human
u25619846,bot
u55665976,bot
u533728491,bot
u1093261498388901888,human
u3293387143,human
u1255344635146362881,human
u71368338,human
u1284567194282668033,human
u937907622,bot
u2420991090,bot
u14720231,bot
u1848925104,bot
u2540527848,human
u1057627112813645825,bot
u1171050573811961858,bot
u33975694,human
u1171383485409480704,human
u472158763,bot
u140788164,human
u381816293,bot
u1260465584602591232,bot
u19743731,human
u1000830077674840064,bot
u1278380681811431424,bot
u862651300609232896,bot
u21689701,human
u35495032,bot
u166173280,human
u344020057,bot
u597897885,human
u43430484,human
u1275394667086065664,bot
u775567175704649728,human
u4437127222,bot
u217422465,human
u202766654,human
u459586672,bot
u1646575686,bot
u387826315,human
u206769107,bot
u973208641,bot
u1052767017625944064,human
u1147544166424956928,bot
u230226932,bot
u728001823261351936,bot
u27070712,bot
u4744897652,human
u566019038,human
u225539878,human
u558910250,bot
u4786734679,human
u170808294,bot
u68519799,bot
u51199336,human
u88006359,bot
u90313703,human
u215757933,human
u4317486252,human
u797972545622245376,human
u393053595,human
u137083678,bot
u989709992,human
u1112588078,human
u63923223,human
u400177598,human
u1182724204396892160,bot
u127188558,bot
u100741935,bot
u279054934,human
u1086069966187581440,bot
u17851248,bot
u1015031024743526401,bot
u15996830,human
u166641037,human
u24237992,bot
u36502037,human
u15383584,bot
u15099133,bot
u169852919,bot
u21360963,bot
u43432071,bot
u148178028,bot
u350898882,bot
u15295051,bot
u20484501,human
u844716691,bot
u177365621,bot
u74338077,bot
u23273412,bot
u247882492,bot
u1223030942547283969,bot
u43032158,bot
u237697972,bot
u545634502,human
u20835568,bot
u583063637,bot
u24993826,bot
u15907684,bot
u2315512764,human
u20928406,human
u748501963269095424,bot
u449115072,bot
u17368405,human
u26098846,bot
u105949506,bot
u45160217,bot
u263033081,human
u482573705,bot
u24636191,human
u43592062,bot
u356408677,human
u64511469,bot
u17206078,human
u2644374450,bot
u19875124,bot
u1099310477115645952,bot
u93711247,human
u701111114931707905,bot
u372010038,human
u1244000668626694145,bot
u1246467143954132994,bot
u186948084,bot
u237459358,human
u1006976518571134976,bot
u1145419252108685312,bot
u57026351,human
u23618020,bot
u16953393,human
u857771972,bot
u780584866605707264,bot
u815967162502418432,bot
u21147508,human
u747828259048595456,bot
u1224408704625381380,human
u1386498073,bot
u1090098702,bot
u765867552710987781,human
u312930784,bot
u16018684,bot
u16788711,bot
u506640338,human
u173413459,bot
u1334900748,bot
u2877949874,human
u691353,human
u57639153,human
u755556840256118784,bot
u21904217,human
u22883726,human
u870126391664234496,bot
u26783168,human
u51018206,human
u138102228,bot
u973866978090741761,human
u1729893157,human
u1539474614,human
u1605504241,human
u328465880,human
u1219312055095898113,human
u334174872,bot
u14165061,bot
u18301465,bot
u114573406,human
u774519033727217665,bot
u4566699074,bot
u70530334,human
u6408832,bot
u7040932,human
u17494348,human
u1174514223508054022,bot
u932755885654343680,bot
u14849663,human
u579261863,bot
u260512487,bot
u381816948,human
u2903417167,bot
u1724580974,bot
u1147814044721713153,bot
u21612242,bot
u19887325,bot
u14608893,human
u205410043,human
u22189352,human
u22692948,bot
u154299788,bot
u403622092,bot
u758694188225531904,bot
u1031722218848284672,human
u549858357,bot
u151739682,human
u133456687,human
u2244055373,bot
u1679956357,human
u557870405,human
u268878085,bot
u15406275,human
u1156680199393538048,bot
u1074498602934898688,bot
u829751410229133312,bot
u419135453,bot
u19753342,human
u342307674,human
u141341662,human
u17329538,human
u445204083,bot
u289352683,bot
u317607169,bot
u1299719511269167105,bot
u143568956,bot
u2412736159,bot
u21414413,human
u1194345053675589632,bot
u747465845178138624,bot
u2902154269,bot
u1299865236162392064,human
u1293147058594025474,bot
u3241656023,bot
u211479204,human
u2920253268,bot
u65099763,human
u55067249,bot
u945396028005593088,bot
u1490681084,bot
u16025912,bot
u45075072,bot
u1918793798,bot
u727190049138348032,bot
u109226167,human
u1222992819750678541,bot
u3237919414,human
u235212805,bot
u1270083394240745479,bot
u267861878,human
u820869512845066243,bot
u395094664,bot
u26502457,bot
u354768259,human
u506100582,bot
u196161118,human
u4727040447,bot
u1179770790398582784,human
u19450766,bot
u21705616,human
u19066345,human
u2886811037,bot
u50608457,bot
u1176185298344120321,human
u1257598660444995584,human
u708556489,human
u980785643579064320,bot
u93974035,human
u243313702,bot
u59030231,bot
u1906293456,bot
u1281018669724839936,bot
u19519252,human
u1269518878733930496,bot
u1005972267132768257,human
u41378449,human
u1265681834333126662,bot
u22208724,human
u271432134,bot
u28859485,bot
u433891446,human
u176295857,human
u51228911,human
u964068797899358209,human
u2453385626,human
u1088484723586936832,bot
u805421729338314753,bot
u257661436,human
u962872272,bot
u24572507,bot
